"EventID","State","YearStart","MonthStart","DayStart","YearEnd","MonthEnd","DayEnd","EventDuration","FloodEvent","FloodCause","FatalityFlag","FatalityAge","FatalityGender"
964226,"IOWA",202107,14,14,202107,14,14,1,0,"",NA,NA,NA
950756,"NORTH CAROLINA",202102,15,15,202102,15,15,1,0,"",NA,NA,NA
974816,"IDAHO",202106,3,3,202106,3,3,1,0,"",NA,NA,NA
974825,"OREGON",202106,22,22,202106,22,22,1,0,"",NA,NA,NA
998421,"WISCONSIN",202112,15,15,202112,15,15,1,0,"",NA,NA,NA
998426,"WISCONSIN",202112,15,15,202112,15,15,1,0,"",NA,NA,NA
986963,"CALIFORNIA",202109,17,17,202109,17,17,1,1,"Heavy Rain",NA,NA,NA
1077756,"CALIFORNIA",202109,12,12,202109,13,13,2,0,"",NA,NA,NA
1077757,"CALIFORNIA",202109,12,12,202109,13,13,2,0,"",NA,NA,NA
992704,"WISCONSIN",202112,10,10,202112,11,11,2,0,"",NA,NA,NA
992705,"WISCONSIN",202112,10,10,202112,11,11,2,0,"",NA,NA,NA
992699,"WISCONSIN",202112,10,10,202112,11,11,2,0,"",NA,NA,NA
992700,"WISCONSIN",202112,10,10,202112,11,11,2,0,"",NA,NA,NA
995232,"MINNESOTA",202112,15,15,202112,15,15,1,0,"",NA,NA,NA
995122,"MINNESOTA",202112,15,15,202112,15,15,1,0,"",NA,NA,NA
1077716,"ARIZONA",202109,12,12,202109,13,13,2,0,"",NA,NA,NA
1077726,"ARIZONA",202109,12,12,202109,13,13,2,0,"",NA,NA,NA
1077717,"ARIZONA",202109,12,12,202109,13,13,2,0,"",NA,NA,NA
1077720,"ARIZONA",202109,12,12,202109,13,13,2,0,"",NA,NA,NA
995089,"MINNESOTA",202112,15,15,202112,15,15,1,0,"",NA,NA,NA
995116,"MINNESOTA",202112,15,15,202112,15,15,1,0,"",NA,NA,NA
995117,"MINNESOTA",202112,15,15,202112,15,15,1,0,"",NA,NA,NA
999245,"MONTANA",202112,31,31,202112,31,31,1,0,"",NA,NA,NA
999246,"MONTANA",202112,31,31,202112,31,31,1,0,"",NA,NA,NA
999248,"MONTANA",202112,31,31,202112,31,31,1,0,"",NA,NA,NA
992455,"MONTANA",202112,4,4,202112,4,4,1,0,"",NA,NA,NA
992461,"MONTANA",202112,8,8,202112,8,8,1,0,"",NA,NA,NA
995090,"MONTANA",202112,8,8,202112,8,8,1,0,"",NA,NA,NA
995091,"MONTANA",202112,8,8,202112,8,8,1,0,"",NA,NA,NA
992460,"MONTANA",202112,8,8,202112,8,8,1,0,"",NA,NA,NA
1076199,"MONTANA",202112,18,18,202112,19,19,2,0,"",NA,NA,NA
996770,"MONTANA",202112,23,23,202112,23,23,1,0,"",NA,NA,NA
999230,"MONTANA",202112,31,31,202112,31,31,1,0,"",NA,NA,NA
999237,"MONTANA",202112,31,31,202112,31,31,1,0,"",NA,NA,NA
995092,"MONTANA",202112,8,8,202112,8,8,1,0,"",NA,NA,NA
995093,"MONTANA",202112,8,8,202112,8,8,1,0,"",NA,NA,NA
996713,"MONTANA",202112,14,14,202112,14,14,1,0,"",NA,NA,NA
996764,"MONTANA",202112,23,23,202112,23,23,1,0,"",NA,NA,NA
996765,"MONTANA",202112,23,23,202112,23,23,1,0,"",NA,NA,NA
996715,"MONTANA",202112,13,13,202112,14,14,2,0,"",NA,NA,NA
996722,"MONTANA",202112,14,14,202112,15,15,2,0,"",NA,NA,NA
996767,"MONTANA",202112,23,23,202112,23,23,1,0,"",NA,NA,NA
996768,"MONTANA",202112,23,23,202112,23,23,1,0,"",NA,NA,NA
999233,"MONTANA",202112,31,31,202112,31,31,1,0,"",NA,NA,NA
992454,"MONTANA",202112,4,4,202112,4,4,1,0,"",NA,NA,NA
992457,"MONTANA",202112,4,4,202112,4,4,1,0,"",NA,NA,NA
999084,"TENNESSEE",202112,6,6,202112,6,6,1,0,"",NA,NA,NA
999087,"TENNESSEE",202112,6,6,202112,6,6,1,0,"",NA,NA,NA
999090,"TENNESSEE",202112,6,6,202112,6,6,1,0,"",NA,NA,NA
999292,"TENNESSEE",202112,6,6,202112,6,6,1,0,"",NA,NA,NA
999293,"TENNESSEE",202112,6,6,202112,6,6,1,0,"",NA,NA,NA
999305,"TENNESSEE",202112,6,6,202112,6,6,1,0,"",NA,NA,NA
999309,"TENNESSEE",202112,6,6,202112,6,6,1,0,"",NA,NA,NA
999311,"TENNESSEE",202112,6,6,202112,6,6,1,0,"",NA,NA,NA
999312,"TENNESSEE",202112,29,29,202112,29,29,1,1,"Heavy Rain",NA,NA,NA
999596,"TENNESSEE",202112,11,11,202112,11,11,1,0,"",NA,NA,NA
999605,"TENNESSEE",202112,11,11,202112,11,11,1,0,"",NA,NA,NA
999628,"TENNESSEE",202112,11,11,202112,11,11,1,0,"",NA,NA,NA
999743,"TENNESSEE",202112,11,11,202112,11,11,1,0,"",NA,NA,NA
999284,"TENNESSEE",202112,6,6,202112,6,6,1,0,"",NA,NA,NA
999285,"TENNESSEE",202112,6,6,202112,6,6,1,0,"",NA,NA,NA
999085,"TENNESSEE",202112,6,6,202112,6,6,1,0,"",NA,NA,NA
999086,"TENNESSEE",202112,6,6,202112,6,6,1,0,"",NA,NA,NA
999088,"TENNESSEE",202112,6,6,202112,6,6,1,0,"",NA,NA,NA
999089,"TENNESSEE",202112,6,6,202112,6,6,1,0,"",NA,NA,NA
999286,"TENNESSEE",202112,6,6,202112,6,6,1,0,"",NA,NA,NA
999751,"TENNESSEE",202112,11,11,202112,11,11,1,0,"",NA,NA,NA
999752,"TENNESSEE",202112,11,11,202112,11,11,1,0,"",NA,NA,NA
999755,"TENNESSEE",202112,11,11,202112,11,11,1,0,"",NA,NA,NA
999289,"TENNESSEE",202112,6,6,202112,6,6,1,0,"",NA,NA,NA
999290,"TENNESSEE",202112,6,6,202112,6,6,1,0,"",NA,NA,NA
999308,"TENNESSEE",202112,6,6,202112,6,6,1,0,"",NA,NA,NA
999757,"TENNESSEE",202112,11,11,202112,11,11,1,0,"",NA,NA,NA
999756,"TENNESSEE",202112,11,11,202112,11,11,1,0,"",NA,NA,NA
999760,"TENNESSEE",202112,11,11,202112,11,11,1,0,"",NA,NA,NA
999633,"TENNESSEE",202112,11,11,202112,11,11,1,0,"",NA,NA,NA
999732,"TENNESSEE",202112,11,11,202112,11,11,1,0,"",NA,NA,NA
999761,"TENNESSEE",202112,11,11,202112,11,11,1,0,"",NA,NA,NA
999631,"TENNESSEE",202112,11,11,202112,11,11,1,0,"",NA,NA,NA
999736,"TENNESSEE",202112,11,11,202112,11,11,1,0,"",NA,NA,NA
999737,"TENNESSEE",202112,11,11,202112,11,11,1,0,"",NA,NA,NA
999738,"TENNESSEE",202112,11,11,202112,11,11,1,0,"",NA,NA,NA
953005,"KANSAS",202105,2,2,202105,2,2,1,0,"",NA,NA,NA
953006,"KANSAS",202105,2,2,202105,2,2,1,0,"",NA,NA,NA
950863,"KENTUCKY",202103,27,27,202103,28,28,2,0,"",NA,NA,NA
971943,"MINNESOTA",202108,5,5,202108,5,5,1,0,"",1,NA,"M"
964198,"IOWA",202107,14,14,202107,14,14,1,0,"",NA,NA,NA
938293,"KENTUCKY",202102,28,28,202102,28,28,1,1,"Heavy Rain",NA,NA,NA
938534,"KENTUCKY",202102,27,27,202102,27,27,1,1,"Heavy Rain",NA,NA,NA
938548,"KENTUCKY",202103,1,1,202103,1,1,1,1,"Heavy Rain",NA,NA,NA
938211,"KENTUCKY",202102,28,28,202102,28,28,1,1,"Heavy Rain",NA,NA,NA
938295,"KENTUCKY",202102,28,28,202102,28,28,1,1,"Heavy Rain",NA,NA,NA
938538,"KENTUCKY",202102,27,27,202102,27,27,1,1,"Heavy Rain",NA,NA,NA
938549,"KENTUCKY",202103,1,1,202103,1,1,1,1,"Heavy Rain",NA,NA,NA
957978,"MISSISSIPPI",202105,6,6,202105,6,6,1,0,"",NA,NA,NA
960520,"LOUISIANA",202105,20,20,202105,20,20,1,1,"Heavy Rain",NA,NA,NA
960521,"LOUISIANA",202105,20,20,202105,20,20,1,1,"Heavy Rain",NA,NA,NA
960530,"LOUISIANA",202105,17,17,202105,17,17,1,1,"Heavy Rain",NA,NA,NA
952383,"NEBRASKA",202105,2,2,202105,2,2,1,0,"",NA,NA,NA
952385,"NEBRASKA",202105,2,2,202105,2,2,1,0,"",NA,NA,NA
951161,"KENTUCKY",202103,27,27,202103,28,28,2,0,"",NA,NA,NA
950621,"NORTH CAROLINA",202103,25,25,202103,25,25,1,1,"Heavy Rain",NA,NA,NA
954314,"GULF OF MEXICO",202104,15,15,202104,15,15,1,0,"",NA,NA,NA
954315,"GULF OF MEXICO",202104,15,15,202104,15,15,1,0,"",NA,NA,NA
954316,"GULF OF MEXICO",202104,15,15,202104,15,15,1,0,"",NA,NA,NA
954317,"GULF OF MEXICO",202104,15,15,202104,15,15,1,0,"",NA,NA,NA
960529,"LOUISIANA",202105,17,17,202105,17,17,1,1,"Heavy Rain",NA,NA,NA
952061,"NEBRASKA",202105,26,26,202105,26,26,1,0,"",NA,NA,NA
952382,"NEBRASKA",202105,2,2,202105,2,2,1,0,"",NA,NA,NA
954321,"GULF OF MEXICO",202104,16,16,202104,16,16,1,0,"",NA,NA,NA
953000,"NEBRASKA",202105,2,2,202105,2,2,1,0,"",NA,NA,NA
953001,"NEBRASKA",202105,2,2,202105,2,2,1,0,"",NA,NA,NA
938205,"KENTUCKY",202102,28,28,202102,28,28,1,1,"Heavy Rain",NA,NA,NA
979440,"ARIZONA",202107,24,24,202107,24,24,1,1,"Heavy Rain",1,16,"F"
986019,"NEW YORK",202109,15,15,202109,15,15,1,0,"",1,NA,""
938291,"KENTUCKY",202102,28,28,202102,28,28,1,1,"Heavy Rain",NA,NA,NA
938533,"KENTUCKY",202102,27,27,202102,27,27,1,1,"Heavy Rain",NA,NA,NA
938547,"KENTUCKY",202103,1,1,202103,1,1,1,1,"Heavy Rain",NA,NA,NA
938209,"KENTUCKY",202102,28,28,202102,28,28,1,1,"Heavy Rain",NA,NA,NA
954318,"GULF OF MEXICO",202104,15,15,202104,15,15,1,0,"",NA,NA,NA
954319,"GULF OF MEXICO",202104,15,15,202104,15,15,1,0,"",NA,NA,NA
954320,"GULF OF MEXICO",202104,16,16,202104,16,16,1,0,"",NA,NA,NA
953007,"NEBRASKA",202105,2,2,202105,3,3,2,1,"Heavy Rain",NA,NA,NA
953009,"NEBRASKA",202105,2,2,202105,3,3,2,1,"Heavy Rain",NA,NA,NA
954328,"LOUISIANA",202104,24,24,202104,24,24,1,0,"",NA,NA,NA
957387,"MISSISSIPPI",202105,2,2,202105,2,2,1,0,"",NA,NA,NA
957380,"MISSISSIPPI",202105,2,2,202105,2,2,1,0,"",NA,NA,NA
957425,"ARKANSAS",202105,4,4,202105,4,4,1,0,"",NA,NA,NA
960516,"LOUISIANA",202105,20,20,202105,20,20,1,1,"Heavy Rain",NA,NA,NA
960518,"LOUISIANA",202105,20,20,202105,20,20,1,1,"Heavy Rain",NA,NA,NA
953004,"KANSAS",202105,2,2,202105,2,2,1,1,"Heavy Rain",NA,NA,NA
957397,"MISSISSIPPI",202105,2,2,202105,2,2,1,0,"",NA,NA,NA
957420,"ARKANSAS",202105,4,4,202105,4,4,1,0,"",NA,NA,NA
960509,"LOUISIANA",202105,2,2,202105,2,2,1,0,"",NA,NA,NA
950862,"KENTUCKY",202103,27,27,202103,28,28,2,0,"",NA,NA,NA
950865,"KENTUCKY",202103,27,27,202103,28,28,2,0,"",NA,NA,NA
951188,"KENTUCKY",202103,27,27,202103,28,28,2,0,"",NA,NA,NA
957825,"MISSISSIPPI",202105,6,6,202105,6,6,1,0,"",NA,NA,NA
957972,"MISSISSIPPI",202105,6,6,202105,6,6,1,0,"",NA,NA,NA
957974,"MISSISSIPPI",202105,6,6,202105,6,6,1,0,"",NA,NA,NA
957976,"MISSISSIPPI",202105,6,6,202105,6,6,1,0,"",NA,NA,NA
957977,"MISSISSIPPI",202105,6,6,202105,6,6,1,0,"",NA,NA,NA
951185,"KENTUCKY",202103,27,27,202103,28,28,2,0,"",NA,NA,NA
951190,"KENTUCKY",202103,28,28,202103,28,28,1,1,"Heavy Rain",NA,NA,NA
951070,"TENNESSEE",202103,27,27,202103,28,28,2,1,"Heavy Rain",NA,NA,NA
953003,"KANSAS",202105,2,2,202105,2,2,1,0,"",NA,NA,NA
951365,"VIRGINIA",202103,28,28,202103,28,28,1,1,"Heavy Rain",NA,NA,NA
950765,"NORTH CAROLINA",202103,25,25,202103,25,25,1,1,"Heavy Rain",NA,NA,NA
950766,"NORTH CAROLINA",202103,25,25,202103,25,25,1,1,"Heavy Rain",NA,NA,NA
951167,"TENNESSEE",202103,28,28,202103,28,28,1,1,"Heavy Rain",NA,NA,NA
950861,"KENTUCKY",202103,27,27,202103,28,28,2,0,"",NA,NA,NA
954745,"PUERTO RICO",202102,7,7,202102,7,7,1,0,"",1,NA,"M"
954749,"VIRGIN ISLANDS",202102,28,28,202102,28,28,1,0,"",1,NA,"M"
953887,"LOUISIANA",202104,8,8,202104,8,8,1,0,"",NA,NA,NA
957980,"MISSISSIPPI",202105,6,6,202105,6,6,1,0,"",NA,NA,NA
957981,"MISSISSIPPI",202105,6,6,202105,6,6,1,0,"",NA,NA,NA
974832,"IDAHO",202106,22,22,202106,22,22,1,0,"",NA,NA,NA
974833,"IDAHO",202106,22,22,202106,22,22,1,0,"",NA,NA,NA
953996,"INDIANA",202105,27,27,202105,27,27,1,0,"",NA,NA,NA
968298,"KANSAS",202106,28,28,202106,28,28,1,1,"Heavy Rain",NA,NA,NA
968305,"MISSOURI",202106,30,30,202106,30,30,1,1,"Heavy Rain",NA,NA,NA
968306,"MISSOURI",202106,30,30,202106,30,30,1,1,"Heavy Rain",NA,NA,NA
954000,"INDIANA",202105,27,27,202105,27,27,1,0,"",NA,NA,NA
954001,"INDIANA",202105,27,27,202105,27,27,1,0,"",NA,NA,NA
954003,"KENTUCKY",202105,27,27,202105,27,27,1,0,"",NA,NA,NA
963649,"MONTANA",202106,4,4,202106,4,4,1,0,"",NA,NA,NA
963652,"MONTANA",202106,4,4,202106,4,4,1,0,"",NA,NA,NA
953945,"NEBRASKA",202105,25,25,202105,25,25,1,0,"",NA,NA,NA
953946,"NEBRASKA",202105,25,25,202105,25,25,1,0,"",NA,NA,NA
958641,"IOWA",202105,8,8,202105,8,8,1,0,"",NA,NA,NA
1000794,"ALASKA",202112,4,4,202112,6,6,3,0,"",NA,NA,NA
932136,"ARIZONA",202101,1,1,202101,31,31,31,0,"",NA,NA,NA
953997,"INDIANA",202105,27,27,202105,27,27,1,0,"",NA,NA,NA
953998,"INDIANA",202105,27,27,202105,27,27,1,0,"",NA,NA,NA
953999,"INDIANA",202105,27,27,202105,27,27,1,0,"",NA,NA,NA
950850,"KENTUCKY",202103,28,28,202103,28,28,1,1,"Heavy Rain",NA,NA,NA
974826,"IDAHO",202106,22,22,202106,22,22,1,0,"",NA,NA,NA
974827,"IDAHO",202106,22,22,202106,22,22,1,0,"",NA,NA,NA
974828,"IDAHO",202106,22,22,202106,22,22,1,0,"",NA,NA,NA
974830,"IDAHO",202106,22,22,202106,22,22,1,0,"",NA,NA,NA
974831,"IDAHO",202106,22,22,202106,22,22,1,0,"",NA,NA,NA
998039,"ARKANSAS",202112,29,29,202112,29,29,1,0,"",NA,NA,NA
950763,"KENTUCKY",202103,27,27,202103,27,27,1,0,"",NA,NA,NA
953886,"LOUISIANA",202104,8,8,202104,8,8,1,0,"",NA,NA,NA
957982,"MISSISSIPPI",202105,6,6,202105,6,6,1,0,"",NA,NA,NA
999740,"TENNESSEE",202112,11,11,202112,11,11,1,0,"",NA,NA,NA
999745,"TENNESSEE",202112,11,11,202112,11,11,1,0,"",NA,NA,NA
963664,"MONTANA",202106,5,5,202106,5,5,1,0,"",NA,NA,NA
963665,"MONTANA",202106,5,5,202106,5,5,1,0,"",NA,NA,NA
967627,"MONTANA",202106,9,9,202106,9,9,1,0,"",NA,NA,NA
949782,"PUERTO RICO",202103,11,11,202103,11,11,1,1,"Heavy Rain",NA,NA,NA
950883,"PUERTO RICO",202103,20,20,202103,20,20,1,1,"Heavy Rain",NA,NA,NA
950884,"PUERTO RICO",202103,20,20,202103,20,20,1,1,"Heavy Rain",NA,NA,NA
950885,"PUERTO RICO",202103,20,20,202103,20,20,1,1,"Heavy Rain",NA,NA,NA
950888,"PUERTO RICO",202103,20,20,202103,20,20,1,1,"Heavy Rain",NA,NA,NA
950890,"PUERTO RICO",202103,20,20,202103,20,20,1,1,"Heavy Rain",NA,NA,NA
950892,"PUERTO RICO",202103,20,20,202103,20,20,1,1,"Heavy Rain",NA,NA,NA
950893,"PUERTO RICO",202103,20,20,202103,20,20,1,1,"Heavy Rain",NA,NA,NA
950889,"PUERTO RICO",202103,20,20,202103,20,20,1,1,"Heavy Rain",NA,NA,NA
949810,"CALIFORNIA",202102,20,20,202102,20,20,1,0,"",NA,NA,NA
949823,"CALIFORNIA",202102,25,25,202102,25,25,1,0,"",NA,NA,NA
949825,"CALIFORNIA",202102,25,25,202102,25,25,1,0,"",NA,NA,NA
950894,"PUERTO RICO",202103,24,24,202103,24,24,1,1,"Heavy Rain",NA,NA,NA
950897,"PUERTO RICO",202103,24,24,202103,24,24,1,1,"Heavy Rain",NA,NA,NA
950898,"PUERTO RICO",202103,24,24,202103,24,24,1,1,"Heavy Rain",NA,NA,NA
954750,"PUERTO RICO",202103,2,2,202103,2,2,1,0,"",1,58,"F"
954755,"PUERTO RICO",202103,31,31,202103,31,31,1,0,"",1,48,"F"
954756,"PUERTO RICO",202103,28,28,202103,28,28,1,0,"",1,NA,"M"
949798,"CALIFORNIA",202102,13,13,202102,14,14,2,0,"",NA,NA,NA
949801,"CALIFORNIA",202102,13,13,202102,14,14,2,0,"",NA,NA,NA
949802,"CALIFORNIA",202102,13,13,202102,14,14,2,0,"",NA,NA,NA
949806,"CALIFORNIA",202102,16,16,202102,16,16,1,0,"",NA,NA,NA
949827,"CALIFORNIA",202102,25,25,202102,25,25,1,0,"",NA,NA,NA
949831,"CALIFORNIA",202102,25,25,202102,25,25,1,0,"",NA,NA,NA
949850,"CALIFORNIA",202102,28,28,202102,28,28,1,0,"",NA,NA,NA
949853,"CALIFORNIA",202102,28,28,202102,28,28,1,0,"",NA,NA,NA
949855,"CALIFORNIA",202102,28,28,202102,28,28,1,0,"",NA,NA,NA
949832,"CALIFORNIA",202102,25,25,202102,25,25,1,0,"",NA,NA,NA
949856,"CALIFORNIA",202102,28,28,202102,28,28,1,0,"",NA,NA,NA
952068,"CALIFORNIA",202103,21,21,202103,21,21,1,0,"",NA,NA,NA
952069,"CALIFORNIA",202103,23,23,202103,24,24,2,0,"",NA,NA,NA
999739,"TENNESSEE",202112,11,11,202112,11,11,1,0,"",NA,NA,NA
963657,"MONTANA",202106,4,4,202106,4,4,1,0,"",NA,NA,NA
963658,"MONTANA",202106,4,4,202106,4,4,1,0,"",NA,NA,NA
963662,"MONTANA",202106,5,5,202106,5,5,1,0,"",NA,NA,NA
964150,"IOWA",202107,9,9,202107,9,9,1,0,"",NA,NA,NA
964148,"IOWA",202107,9,9,202107,9,9,1,0,"",NA,NA,NA
964151,"IOWA",202107,9,9,202107,9,9,1,0,"",NA,NA,NA
964499,"ILLINOIS",202107,14,14,202107,14,14,1,0,"",NA,NA,NA
932137,"ARIZONA",202101,1,1,202101,31,31,31,0,"",NA,NA,NA
954004,"KENTUCKY",202105,27,27,202105,27,27,1,0,"",NA,NA,NA
954005,"KENTUCKY",202105,27,27,202105,27,27,1,0,"",NA,NA,NA
954006,"KENTUCKY",202105,27,27,202105,27,27,1,0,"",NA,NA,NA
954007,"KENTUCKY",202105,27,27,202105,27,27,1,0,"",NA,NA,NA
954008,"KENTUCKY",202105,27,27,202105,27,27,1,0,"",NA,NA,NA
954009,"KENTUCKY",202105,27,27,202105,27,27,1,0,"",NA,NA,NA
954010,"KENTUCKY",202105,27,27,202105,27,27,1,0,"",NA,NA,NA
954011,"KENTUCKY",202105,27,27,202105,27,27,1,0,"",NA,NA,NA
954012,"KENTUCKY",202105,27,27,202105,27,27,1,0,"",NA,NA,NA
954013,"KENTUCKY",202105,27,27,202105,27,27,1,0,"",NA,NA,NA
954014,"KENTUCKY",202105,27,27,202105,27,27,1,0,"",NA,NA,NA
957983,"MISSISSIPPI",202105,6,6,202105,6,6,1,0,"",NA,NA,NA
957971,"MISSISSIPPI",202105,6,6,202105,6,6,1,0,"",NA,NA,NA
958845,"COLORADO",202107,8,8,202107,8,8,1,0,"",NA,NA,NA
1001868,"ALASKA",202111,22,22,202111,23,23,2,0,"",NA,NA,NA
949501,"GULF OF MEXICO",202103,23,23,202103,23,23,1,0,"",NA,NA,NA
949502,"MISSISSIPPI",202103,24,24,202103,24,24,1,1,"Heavy Rain",NA,NA,NA
950810,"ALABAMA",202103,31,31,202103,31,31,1,0,"",NA,NA,NA
948221,"ARKANSAS",202103,31,31,202103,31,31,1,0,"",NA,NA,NA
950059,"ARKANSAS",202103,1,1,202103,1,1,1,1,"Heavy Rain",NA,NA,NA
950074,"ARKANSAS",202103,27,27,202103,31,31,5,1,"Heavy Rain",NA,NA,NA
950075,"ARKANSAS",202103,27,27,202103,31,31,5,1,"Heavy Rain",NA,NA,NA
950076,"ARKANSAS",202103,28,28,202103,31,31,4,1,"Heavy Rain",NA,NA,NA
950077,"ARKANSAS",202103,26,26,202103,27,27,2,1,"Heavy Rain",NA,NA,NA
994628,"CALIFORNIA",202111,21,21,202111,21,21,1,0,"",NA,NA,NA
977205,"MASSACHUSETTS",202108,12,12,202108,12,12,1,0,"",NA,NA,NA
977203,"MASSACHUSETTS",202108,12,12,202108,12,12,1,0,"",NA,NA,NA
950071,"ARKANSAS",202103,18,18,202103,31,31,14,1,"Heavy Rain",NA,NA,NA
950072,"ARKANSAS",202103,17,17,202103,31,31,15,1,"Heavy Rain",NA,NA,NA
949503,"MISSISSIPPI",202103,30,30,202103,30,30,1,1,"Heavy Rain",NA,NA,NA
950469,"ALABAMA",202103,31,31,202103,31,31,1,0,"",NA,NA,NA
950470,"ALABAMA",202103,31,31,202103,31,31,1,0,"",NA,NA,NA
950471,"ALABAMA",202103,31,31,202103,31,31,1,0,"",NA,NA,NA
950472,"ALABAMA",202103,31,31,202103,31,31,1,0,"",NA,NA,NA
977206,"MASSACHUSETTS",202108,12,12,202108,12,12,1,0,"",NA,NA,NA
999747,"TENNESSEE",202112,11,11,202112,11,11,1,0,"",NA,NA,NA
950786,"ALABAMA",202103,31,31,202103,31,31,1,0,"",NA,NA,NA
950789,"ALABAMA",202103,31,31,202103,31,31,1,0,"",NA,NA,NA
950805,"ALABAMA",202103,31,31,202103,31,31,1,0,"",NA,NA,NA
950809,"ALABAMA",202103,31,31,202103,31,31,1,0,"",NA,NA,NA
977192,"MASSACHUSETTS",202108,12,12,202108,12,12,1,0,"",NA,NA,NA
977202,"MASSACHUSETTS",202108,12,12,202108,12,12,1,0,"",NA,NA,NA
994629,"CALIFORNIA",202111,21,21,202111,21,21,1,0,"",NA,NA,NA
994630,"CALIFORNIA",202111,24,24,202111,25,25,2,0,"",NA,NA,NA
994631,"CALIFORNIA",202111,24,24,202111,25,25,2,0,"",NA,NA,NA
950061,"ARKANSAS",202103,1,1,202103,22,22,22,1,"Heavy Rain",NA,NA,NA
950063,"ARKANSAS",202103,1,1,202103,13,13,13,1,"Heavy Rain",NA,NA,NA
950065,"ARKANSAS",202103,2,2,202103,13,13,12,1,"Heavy Rain",NA,NA,NA
950066,"ARKANSAS",202103,4,4,202103,12,12,9,1,"Heavy Rain",NA,NA,NA
950068,"ARKANSAS",202103,13,13,202103,31,31,19,1,"Heavy Rain",NA,NA,NA
950069,"ARKANSAS",202103,15,15,202103,31,31,17,1,"Heavy Rain",NA,NA,NA
950070,"ARKANSAS",202103,15,15,202103,31,31,17,1,"Heavy Rain",NA,NA,NA
1000796,"ALASKA",202112,4,4,202112,6,6,3,0,"",NA,NA,NA
977201,"MASSACHUSETTS",202108,12,12,202108,12,12,1,0,"",NA,NA,NA
977197,"MASSACHUSETTS",202108,12,12,202108,12,12,1,0,"",NA,NA,NA
977198,"MASSACHUSETTS",202108,12,12,202108,12,12,1,0,"",NA,NA,NA
977200,"MASSACHUSETTS",202108,12,12,202108,12,12,1,0,"",NA,NA,NA
979153,"MASSACHUSETTS",202108,23,23,202108,23,23,1,0,"",NA,NA,NA
977883,"CONNECTICUT",202108,19,19,202108,19,19,1,1,"Heavy Rain",NA,NA,NA
977887,"CONNECTICUT",202108,19,19,202108,19,19,1,1,"Heavy Rain",NA,NA,NA
977889,"CONNECTICUT",202108,19,19,202108,19,19,1,0,"",NA,NA,NA
977890,"CONNECTICUT",202108,19,19,202108,19,19,1,0,"",NA,NA,NA
977216,"MASSACHUSETTS",202108,14,14,202108,14,14,1,0,"",NA,NA,NA
977220,"MASSACHUSETTS",202108,14,14,202108,14,14,1,0,"",NA,NA,NA
977882,"CONNECTICUT",202108,19,19,202108,19,19,1,1,"Heavy Rain",NA,NA,NA
977210,"MASSACHUSETTS",202108,12,12,202108,12,12,1,0,"",NA,NA,NA
977212,"MASSACHUSETTS",202108,12,12,202108,12,12,1,0,"",NA,NA,NA
977213,"MASSACHUSETTS",202108,12,12,202108,12,12,1,0,"",NA,NA,NA
960538,"LOUISIANA",202105,17,17,202105,17,17,1,1,"Heavy Rain",NA,NA,NA
960533,"LOUISIANA",202105,17,17,202105,17,17,1,1,"Heavy Rain",NA,NA,NA
960572,"LOUISIANA",202105,19,19,202105,22,22,4,0,"",NA,NA,NA
960575,"LOUISIANA",202105,19,19,202105,22,22,4,0,"",NA,NA,NA
966051,"MINNESOTA",202106,11,11,202106,11,11,1,0,"",NA,NA,NA
966055,"SOUTH DAKOTA",202106,14,14,202106,14,14,1,0,"",NA,NA,NA
960540,"LOUISIANA",202105,17,17,202105,17,17,1,1,"Heavy Rain",NA,NA,NA
960554,"LOUISIANA",202105,18,18,202105,18,18,1,1,"Heavy Rain",NA,NA,NA
955718,"INDIANA",202106,19,19,202106,19,19,1,1,"Heavy Rain",NA,NA,NA
955735,"KENTUCKY",202106,18,18,202106,18,18,1,0,"",NA,NA,NA
955736,"KENTUCKY",202106,18,18,202106,18,18,1,0,"",NA,NA,NA
955732,"KENTUCKY",202106,18,18,202106,19,19,2,1,"Heavy Rain",NA,NA,NA
955733,"KENTUCKY",202106,19,19,202106,19,19,1,1,"Heavy Rain",NA,NA,NA
963256,"MONTANA",202105,21,21,202105,21,21,1,0,"",NA,NA,NA
977174,"CONNECTICUT",202108,12,12,202108,12,12,1,0,"",NA,NA,NA
977175,"CONNECTICUT",202108,12,12,202108,12,12,1,0,"",NA,NA,NA
963270,"MONTANA",202105,22,22,202105,22,22,1,0,"",NA,NA,NA
963293,"MONTANA",202105,24,24,202105,24,24,1,0,"",NA,NA,NA
963296,"MONTANA",202105,24,24,202105,24,24,1,0,"",NA,NA,NA
963307,"MONTANA",202105,28,28,202105,28,28,1,0,"",NA,NA,NA
963309,"MONTANA",202105,28,28,202105,28,28,1,0,"",NA,NA,NA
963250,"MONTANA",202105,20,20,202105,20,20,1,0,"",NA,NA,NA
979345,"MASSACHUSETTS",202108,23,23,202108,23,23,1,0,"",NA,NA,NA
998664,"CALIFORNIA",202112,27,27,202112,27,27,1,0,"",NA,NA,NA
977173,"CONNECTICUT",202108,12,12,202108,12,12,1,0,"",NA,NA,NA
977176,"CONNECTICUT",202108,12,12,202108,12,12,1,0,"",NA,NA,NA
977190,"MASSACHUSETTS",202108,12,12,202108,12,12,1,0,"",NA,NA,NA
963242,"MONTANA",202105,20,20,202105,20,20,1,0,"",NA,NA,NA
